#group,false,false,false,false,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,double,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,
,result,table,_time,_value,TempCarrier,TempSenKey,TempUlId,TempValid,_field,_measurement,host
,,15,2021-05-31T05:44:15.503Z,5672,cra,6,50x29196abf8,true,ScaleKey,scale,spongebob
,,15,2021-05-31T05:59:40.943Z,5673,cra,6,50x29196abf8,true,ScaleKey,scale,spongebob
,,15,2021-05-31T07:16:46.883Z,5678,cra,6,50x29196abf8,true,ScaleKey,scale,spongebob

#group,false,false,false,false,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,double,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,
,result,table,_time,_value,BatCarrier,BatSenKey,BatUlId,BatValid,_field,_measurement,host
,,16,2021-05-30T00:57:47.665Z,8.3,cra,13,50x29196abf8,true,BatDecimal,battery_adc,spongebob
,,16,2021-05-30T02:14:52.822Z,8.31,cra,13,50x29196abf8,true,BatDecimal,battery_adc,spongebob
,,16,2021-05-30T09:10:57.387Z,8.3,cra,13,50x29196abf8,true,BatDecimal,battery_adc,spongebob
,,16,2021-05-30T11:29:42.426Z,8.31,cra,13,50x29196abf8,true,BatDecimal,battery_adc,spongebob
,,16,2021-05-30T12:00:32.705Z,8.31,cra,13,50x29196abf8,true,BatDecimal,battery_adc,spongebob
,,16,2021-05-30T12:46:47.543Z,8.31,cra,13,50x29196abf8,true,BatDecimal,battery_adc,spongebob
,,16,2021-05-30T18:41:29.103Z,8.31,cra,13,50x29196abf8,true,BatDecimal,battery_adc,spongebob
,,16,2021-05-30T19:27:43.222Z,8.31,cra,13,50x29196abf8,true,BatDecimal,battery_adc,spongebob
,,16,2021-05-30T20:29:23.402Z,8.31,cra,13,50x29196abf8,true,BatDecimal,battery_adc,spongebob
,,16,2021-05-30T21:15:39.504Z,8.31,cra,13,50x29196abf8,true,BatDecimal,battery_adc,spongebob
,,16,2021-05-30T21:46:30.485Z,8.3,cra,13,50x29196abf8,true,BatDecimal,battery_adc,spongebob
,,16,2021-05-30T22:17:20.984Z,8.3,cra,13,50x29196abf8,true,BatDecimal,battery_adc,spongebob
,,16,2021-05-30T22:32:46.183Z,8.3,cra,13,50x29196abf8,true,BatDecimal,battery_adc,spongebob
,,16,2021-05-30T23:03:37.042Z,8.3,cra,13,50x29196abf8,true,BatDecimal,battery_adc,spongebob
,,16,2021-05-31T00:51:35.923Z,8.3,cra,13,50x29196abf8,true,BatDecimal,battery_adc,spongebob
,,16,2021-05-31T01:37:47.166Z,8.3,cra,13,50x29196abf8,true,BatDecimal,battery_adc,spongebob
,,16,2021-05-31T02:08:34.625Z,8.3,cra,13,50x29196abf8,true,BatDecimal,battery_adc,spongebob
,,16,2021-05-31T02:23:58.385Z,8.3,cra,13,50x29196abf8,true,BatDecimal,battery_adc,spongebob
,,16,2021-05-31T02:54:45.964Z,8.3,cra,13,50x29196abf8,true,BatDecimal,battery_adc,spongebob
,,16,2021-05-31T03:40:57.783Z,8.3,cra,13,50x29196abf8,true,BatDecimal,battery_adc,spongebob
,,16,2021-05-31T04:27:10.386Z,8.31,cra,13,50x29196abf8,true,BatDecimal,battery_adc,spongebob
,,16,2021-05-31T05:13:25.244Z,8.3,cra,13,50x29196abf8,true,BatDecimal,battery_adc,spongebob
,,16,2021-05-31T05:44:15.503Z,8.3,cra,13,50x29196abf8,true,BatDecimal,battery_adc,spongebob
,,16,2021-05-31T05:59:40.943Z,8.3,cra,13,50x29196abf8,true,BatDecimal,battery_adc,spongebob
,,16,2021-05-31T07:16:46.883Z,8.31,cra,13,50x29196abf8,true,BatDecimal,battery_adc,spongebob
,,17,2021-05-30T00:57:47.665Z,5560,cra,13,50x29196abf8,true,BatKey,battery_adc,spongebob
,,17,2021-05-30T02:14:52.822Z,5565,cra,13,50x29196abf8,true,BatKey,battery_adc,spongebob
,,17,2021-05-30T09:10:57.387Z,5592,cra,13,50x29196abf8,true,BatKey,battery_adc,spongebob
,,17,2021-05-30T11:29:42.426Z,5601,cra,13,50x29196abf8,true,BatKey,battery_adc,spongebob
,,17,2021-05-30T12:00:32.705Z,5603,cra,13,50x29196abf8,true,BatKey,battery_adc,spongebob
,,17,2021-05-30T12:46:47.543Z,5606,cra,13,50x29196abf8,true,BatKey,battery_adc,spongebob
,,17,2021-05-30T18:41:29.103Z,5629,cra,13,50x29196abf8,true,BatKey,battery_adc,spongebob
,,17,2021-05-30T19:27:43.222Z,5632,cra,13,50x29196abf8,true,BatKey,battery_adc,spongebob
,,17,2021-05-30T20:29:23.402Z,5636,cra,13,50x29196abf8,true,BatKey,battery_adc,spongebob
,,17,2021-05-30T21:15:39.504Z,5639,cra,13,50x29196abf8,true,BatKey,battery_adc,spongebob
,,17,2021-05-30T21:46:30.485Z,5641,cra,13,50x29196abf8,true,BatKey,battery_adc,spongebob
,,17,2021-05-30T22:17:20.984Z,5643,cra,13,50x29196abf8,true,BatKey,battery_adc,spongebob
,,17,2021-05-30T22:32:46.183Z,5644,cra,13,50x29196abf8,true,BatKey,battery_adc,spongebob
,,17,2021-05-30T23:03:37.042Z,5646,cra,13,50x29196abf8,true,BatKey,battery_adc,spongebob
,,17,2021-05-31T00:51:35.923Z,5653,cra,13,50x29196abf8,true,BatKey,battery_adc,spongebob
,,17,2021-05-31T01:37:47.166Z,5656,cra,13,50x29196abf8,true,BatKey,battery_adc,spongebob
,,17,2021-05-31T02:08:34.625Z,5658,cra,13,50x29196abf8,true,BatKey,battery_adc,spongebob
,,17,2021-05-31T02:23:58.385Z,5659,cra,13,50x29196abf8,true,BatKey,battery_adc,spongebob
,,17,2021-05-31T02:54:45.964Z,5661,cra,13,50x29196abf8,true,BatKey,battery_adc,spongebob
,,17,2021-05-31T03:40:57.783Z,5664,cra,13,50x29196abf8,true,BatKey,battery_adc,spongebob
,,17,2021-05-31T04:27:10.386Z,5667,cra,13,50x29196abf8,true,BatKey,battery_adc,spongebob
,,17,2021-05-31T05:13:25.244Z,5670,cra,13,50x29196abf8,true,BatKey,battery_adc,spongebob
,,17,2021-05-31T05:44:15.503Z,5672,cra,13,50x29196abf8,true,BatKey,battery_adc,spongebob
,,17,2021-05-31T05:59:40.943Z,5673,cra,13,50x29196abf8,true,BatKey,battery_adc,spongebob
,,17,2021-05-31T07:16:46.883Z,5678,cra,13,50x29196abf8,true,BatKey,battery_adc,spongebob
,,18,2021-05-30T00:34:03.494Z,7.14,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T01:04:49.496Z,7.13,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T01:35:25.873Z,7.12,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T02:06:01.931Z,7.12,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T02:36:28.63Z,7.11,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T03:37:42.41Z,7.1,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T04:08:09.091Z,7.1,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T04:38:44.911Z,7.09,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T05:09:20.471Z,7.08,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T05:39:58.552Z,7.08,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T06:10:45.354Z,7.07,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T07:12:00.393Z,7.06,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T07:42:36.911Z,7.06,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T08:13:14.992Z,7.05,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T09:14:22.994Z,7.04,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T09:44:57.991Z,7.03,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T10:15:31.754Z,7.03,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T10:46:04.854Z,7.03,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T11:16:40.614Z,7.02,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T11:47:15.871Z,7.02,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T12:48:45.392Z,7,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T13:19:29.353Z,7,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T13:50:13.445Z,7,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T14:20:58.296Z,6.99,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T15:52:40.715Z,6.98,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T16:23:26.234Z,6.97,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T16:54:10.45Z,6.97,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T17:24:46.69Z,6.96,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T17:55:10.634Z,6.96,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T18:56:18.37Z,6.94,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T19:26:43.549Z,6.94,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T19:57:17.89Z,6.94,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T20:58:29.371Z,6.92,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T21:29:14.294Z,6.92,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T21:59:48.933Z,6.91,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T22:30:34.091Z,6.91,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T23:01:09.771Z,6.9,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-30T23:31:44.532Z,6.89,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-31T00:02:30.113Z,6.89,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-31T00:32:55.773Z,6.88,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-31T01:34:04.315Z,6.87,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-31T02:04:29.094Z,6.86,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-31T03:05:39.971Z,6.85,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-31T03:36:14.571Z,6.84,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-31T04:06:39.606Z,6.83,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-31T05:07:38.414Z,6.81,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-31T05:38:13.37Z,6.8,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-31T06:39:25.057Z,6.78,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-31T07:10:01.872Z,6.77,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-31T08:11:13.633Z,6.75,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,18,2021-05-31T08:41:59.174Z,6.74,cra,23,24xac494d4f0,true,BatDecimal,battery_adc,spongebob
,,19,2021-05-30T00:34:03.494Z,4370,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T01:04:49.496Z,4371,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T01:35:25.873Z,4372,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T02:06:01.931Z,4373,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T02:36:28.63Z,4374,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T03:37:42.41Z,4376,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T04:08:09.091Z,4377,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T04:38:44.911Z,4378,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T05:09:20.471Z,4379,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T05:39:58.552Z,4380,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T06:10:45.354Z,4381,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T07:12:00.393Z,4383,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T07:42:36.911Z,4384,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T08:13:14.992Z,4385,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T09:14:22.994Z,4387,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T09:44:57.991Z,4388,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T10:15:31.754Z,4389,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T10:46:04.854Z,4390,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T11:16:40.614Z,4391,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T11:47:15.871Z,4392,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T12:48:45.392Z,4394,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T13:19:29.353Z,4395,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T13:50:13.445Z,4396,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T14:20:58.296Z,4397,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T15:52:40.715Z,4400,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T16:23:26.234Z,4401,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T16:54:10.45Z,4402,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T17:24:46.69Z,4403,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T17:55:10.634Z,4404,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T18:56:18.37Z,4406,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T19:26:43.549Z,4407,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T19:57:17.89Z,4408,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T20:58:29.371Z,4410,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T21:29:14.294Z,4411,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T21:59:48.933Z,4412,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T22:30:34.091Z,4413,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T23:01:09.771Z,4414,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-30T23:31:44.532Z,4415,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-31T00:02:30.113Z,4416,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-31T00:32:55.773Z,4417,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-31T01:34:04.315Z,4419,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-31T02:04:29.094Z,4420,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-31T03:05:39.971Z,4422,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-31T03:36:14.571Z,4423,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-31T04:06:39.606Z,4424,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-31T05:07:38.414Z,4426,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-31T05:38:13.37Z,4427,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-31T06:39:25.057Z,4429,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-31T07:10:01.872Z,4430,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-31T08:11:13.633Z,4432,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,19,2021-05-31T08:41:59.174Z,4433,cra,23,24xac494d4f0,true,BatKey,battery_adc,spongebob
,,20,2021-05-30T00:00:37.202Z,8.2,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T00:06:14.651Z,8.21,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T00:11:52.045Z,8.21,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T00:17:29.646Z,8.2,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T00:23:17.373Z,8.2,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T00:28:54.954Z,8.2,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T00:34:42.495Z,8.21,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T00:40:30.294Z,8.2,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T00:46:07.834Z,8.2,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T00:51:55.353Z,8.21,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T01:03:10.614Z,8.2,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T01:08:48.505Z,8.18,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T01:14:36.346Z,8.18,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T01:26:12.293Z,8.18,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T01:31:51.764Z,8.18,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T01:37:37.334Z,8.18,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T01:43:12.927Z,8.18,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T01:54:34.112Z,8.18,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T02:05:55.722Z,8.18,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T02:11:41.362Z,8.18,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T02:22:52.782Z,8.18,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T02:28:38.431Z,8.18,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T02:34:24.362Z,8.17,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T02:40:10.432Z,8.16,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T02:51:22.09Z,8.16,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T02:56:57.971Z,8.16,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T03:02:43.961Z,8.17,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T03:08:20.181Z,8.17,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T03:13:56.13Z,8.16,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T03:19:31.862Z,8.14,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T03:25:08.171Z,8.17,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T03:30:44.17Z,8.17,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T03:36:30.33Z,8.14,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T03:42:06.771Z,8.14,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T03:47:43.011Z,8.14,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T03:53:19.171Z,8.14,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T03:59:05.391Z,8.16,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T04:10:17.731Z,8.14,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T04:27:06.571Z,8.13,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T04:44:05.671Z,8.14,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T05:01:05.171Z,8.13,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T05:12:18.151Z,8.13,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T05:17:54.651Z,8.12,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T05:29:07.672Z,8.13,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T05:34:54.352Z,8.13,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T05:51:54.344Z,8.12,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T05:57:31.113Z,8.12,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T06:03:07.605Z,8.12,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T06:08:54.214Z,8.1,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T06:14:31.126Z,8.13,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T06:25:44.795Z,8.12,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T06:31:21.696Z,8.1,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T06:36:58.736Z,8.1,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T06:42:35.816Z,8.1,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T06:48:12.637Z,8.12,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T06:59:26.756Z,8.1,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T07:05:03.914Z,8.1,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T07:10:41.073Z,8.1,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T07:16:18.093Z,8.09,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T07:22:05.393Z,8.1,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T07:33:19.683Z,8.09,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T07:44:33.751Z,8.09,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T07:50:10.89Z,8.1,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T07:55:58.29Z,8.1,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T08:01:45.37Z,8.08,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T08:07:22.502Z,8.09,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T08:12:59.652Z,8.07,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T08:18:37.013Z,8.08,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T08:24:24.335Z,8.09,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T08:30:01.675Z,8.09,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T08:35:38.735Z,8.08,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T08:41:15.757Z,8.08,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T08:47:03.246Z,8.07,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T08:52:40.934Z,8.06,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T08:58:28.446Z,8.07,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T09:04:05.934Z,8.07,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T09:09:43.527Z,8.07,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T09:15:21.174Z,8.05,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T09:26:36.552Z,8.06,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T09:32:24.251Z,8.05,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T09:43:39.611Z,8.06,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T09:49:27.311Z,8.04,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T09:55:05.133Z,8.05,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
,,20,2021-05-30T10:11:58.554Z,8.04,cra,24,24xac494d38c,true,BatDecimal,battery_adc,spongebob
